"activity" "subject" "value" "t_f" "action" "measure" "coordinate"
"WALKING_UPSTAIRS" "28" -0.37027368 "f" "BodyAccJerk" "std()" "X"
"WALKING_UPSTAIRS" "29" -0.211385397877551 "f" "BodyAccJerk" "std()" "X"
"WALKING_UPSTAIRS" "30" -0.561565206615385 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "1" -0.0863278966402041 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "2" 0.0499590624829787 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "3" -0.165442898685714 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "4" -0.208250062317778 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "5" 0.011055933212766 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "6" 0.0886515099394167 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "7" -0.00426289144680851 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "8" 0.172658982065789 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "9" 0.00938224337142857 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "10" 0.156912678626316 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "11" -0.12834163051087 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "12" -0.072311431676087 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "13" -0.114744976032191 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "14" -0.0302396365755556 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "15" 0.108062740547619 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "16" -0.125682818093191 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "17" -0.0718767032673913 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "18" -0.416050500909091 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "19" 0.476803887476923 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "20" -0.147278592755556 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "21" -0.0463867896444444 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "22" 0.0404618458027778 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "23" 0.0819587190574074 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "24" -0.355930598 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "25" -0.522153341034483 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "26" -0.130825898392 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "27" -0.0522811342045455 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "28" -0.0980112293695652 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "29" -0.0986379156229167 "f" "BodyAccJerk" "std()" "X"
"WALKING_DOWNSTAIRS" "30" -0.289802729403226 "f" "BodyAccJerk" "std()" "X"
"SITTING" "1" -0.987492994468085 "f" "BodyAccJerk" "std()" "X"
"SITTING" "2" -0.989459107391304 "f" "BodyAccJerk" "std()" "X"
"SITTING" "3" -0.976283534807692 "f" "BodyAccJerk" "std()" "X"
"SITTING" "4" -0.9787769122 "f" "BodyAccJerk" "std()" "X"
"SITTING" "5" -0.976530547272727 "f" "BodyAccJerk" "std()" "X"
"SITTING" "6" -0.971488767454545 "f" "BodyAccJerk" "std()" "X"
"SITTING" "7" -0.984026344375 "f" "BodyAccJerk" "std()" "X"
"SITTING" "8" -0.986913610652174 "f" "BodyAccJerk" "std()" "X"
"SITTING" "9" -0.9666604036 "f" "BodyAccJerk" "std()" "X"
"SITTING" "10" -0.989550917407407 "f" "BodyAccJerk" "std()" "X"
"SITTING" "11" -0.981607942075472 "f" "BodyAccJerk" "std()" "X"
"SITTING" "12" -0.977980349019608 "f" "BodyAccJerk" "std()" "X"
"SITTING" "13" -0.99368217 "f" "BodyAccJerk" "std()" "X"
"SITTING" "14" -0.981920831111111 "f" "BodyAccJerk" "std()" "X"
"SITTING" "15" -0.989314359661017 "f" "BodyAccJerk" "std()" "X"
"SITTING" "16" -0.991567867681159 "f" "BodyAccJerk" "std()" "X"
"SITTING" "17" -0.9946131621875 "f" "BodyAccJerk" "std()" "X"
"SITTING" "18" -0.992039060701754 "f" "BodyAccJerk" "std()" "X"
"SITTING" "19" -0.988576991369863 "f" "BodyAccJerk" "std()" "X"
"SITTING" "20" -0.983565760757576 "f" "BodyAccJerk" "std()" "X"
"SITTING" "21" -0.990027822470588 "f" "BodyAccJerk" "std()" "X"
"SITTING" "22" -0.984299609032258 "f" "BodyAccJerk" "std()" "X"
"SITTING" "23" -0.986019630441176 "f" "BodyAccJerk" "std()" "X"
"SITTING" "24" -0.9892888075 "f" "BodyAccJerk" "std()" "X"
"SITTING" "25" -0.992750109846154 "f" "BodyAccJerk" "std()" "X"
"SITTING" "26" -0.99329986051282 "f" "BodyAccJerk" "std()" "X"
"SITTING" "27" -0.991292270714286 "f" "BodyAccJerk" "std()" "X"
"SITTING" "28" -0.977786782222222 "f" "BodyAccJerk" "std()" "X"
"SITTING" "29" -0.9942201755 "f" "BodyAccJerk" "std()" "X"
"SITTING" "30" -0.990017564516129 "f" "BodyAccJerk" "std()" "X"
"STANDING" "1" -0.995073759245283 "f" "BodyAccJerk" "std()" "X"
"STANDING" "2" -0.983007923703704 "f" "BodyAccJerk" "std()" "X"
"STANDING" "3" -0.960570921803279 "f" "BodyAccJerk" "std()" "X"
"STANDING" "4" -0.975706723571429 "f" "BodyAccJerk" "std()" "X"
"STANDING" "5" -0.965778920714286 "f" "BodyAccJerk" "std()" "X"
"STANDING" "6" -0.975235677719298 "f" "BodyAccJerk" "std()" "X"
"STANDING" "7" -0.978729082830189 "f" "BodyAccJerk" "std()" "X"
"STANDING" "8" -0.990414086851852 "f" "BodyAccJerk" "std()" "X"
"STANDING" "9" -0.971278823333333 "f" "BodyAccJerk" "std()" "X"
"STANDING" "10" -0.968612135909091 "f" "BodyAccJerk" "std()" "X"
"STANDING" "11" -0.993414564042553 "f" "BodyAccJerk" "std()" "X"
"STANDING" "12" -0.975581439016393 "f" "BodyAccJerk" "std()" "X"
"STANDING" "13" -0.988185112807018 "f" "BodyAccJerk" "std()" "X"
"STANDING" "14" -0.980396601666667 "f" "BodyAccJerk" "std()" "X"
"STANDING" "15" -0.986934133584906 "f" "BodyAccJerk" "std()" "X"
"STANDING" "16" -0.991847149615385 "f" "BodyAccJerk" "std()" "X"
"STANDING" "17" -0.992775377692308 "f" "BodyAccJerk" "std()" "X"
"STANDING" "18" -0.990287933424657 "f" "BodyAccJerk" "std()" "X"
"STANDING" "19" -0.985913722328767 "f" "BodyAccJerk" "std()" "X"
"STANDING" "20" -0.963098911506849 "f" "BodyAccJerk" "std()" "X"
"STANDING" "21" -0.979530485393258 "f" "BodyAccJerk" "std()" "X"
"STANDING" "22" -0.978773000952381 "f" "BodyAccJerk" "std()" "X"
"STANDING" "23" -0.984531642205882 "f" "BodyAccJerk" "std()" "X"
"STANDING" "24" -0.981721691014493 "f" "BodyAccJerk" "std()" "X"
"STANDING" "25" -0.989339890810811 "f" "BodyAccJerk" "std()" "X"
"STANDING" "26" -0.991275662027027 "f" "BodyAccJerk" "std()" "X"
"STANDING" "27" -0.98860681 "f" "BodyAccJerk" "std()" "X"
"STANDING" "28" -0.971672796708861 "f" "BodyAccJerk" "std()" "X"
"STANDING" "29" -0.994123423538462 "f" "BodyAccJerk" "std()" "X"
"STANDING" "30" -0.972216728644068 "f" "BodyAccJerk" "std()" "X"
"LAYING" "1" -0.9641607086 "f" "BodyAccJerk" "std()" "X"
"LAYING" "2" -0.987250255833333 "f" "BodyAccJerk" "std()" "X"
"LAYING" "3" -0.983122615967742 "f" "BodyAccJerk" "std()" "X"
"LAYING" "4" -0.980079292592593 "f" "BodyAccJerk" "std()" "X"
"LAYING" "5" -0.985625270384615 "f" "BodyAccJerk" "std()" "X"
"LAYING" "6" -0.968619159473684 "f" "BodyAccJerk" "std()" "X"
"LAYING" "7" -0.983560175384615 "f" "BodyAccJerk" "std()" "X"
"LAYING" "8" -0.975959911481481 "f" "BodyAccJerk" "std()" "X"
"LAYING" "9" -0.9686013042 "f" "BodyAccJerk" "std()" "X"
"LAYING" "10" -0.978904364137931 "f" "BodyAccJerk" "std()" "X"
"LAYING" "11" -0.987122678245614 "f" "BodyAccJerk" "std()" "X"
"LAYING" "12" -0.972820011166667 "f" "BodyAccJerk" "std()" "X"
"LAYING" "13" -0.98707817516129 "f" "BodyAccJerk" "std()" "X"
"LAYING" "14" -0.973491388039216 "f" "BodyAccJerk" "std()" "X"
"LAYING" "15" -0.983949290694444 "f" "BodyAccJerk" "std()" "X"
"LAYING" "16" -0.989287359142857 "f" "BodyAccJerk" "std()" "X"
"LAYING" "17" -0.983213244366197 "f" "BodyAccJerk" "std()" "X"
"LAYING" "18" -0.986641245846154 "f" "BodyAccJerk" "std()" "X"
"LAYING" "19" -0.985278006987952 "f" "BodyAccJerk" "std()" "X"
"LAYING" "20" -0.986213883088235 "f" "BodyAccJerk" "std()" "X"
"LAYING" "21" -0.987061376777778 "f" "BodyAccJerk" "std()" "X"
"LAYING" "22" -0.974126068055556 "f" "BodyAccJerk" "std()" "X"
"LAYING" "23" -0.987840852638889 "f" "BodyAccJerk" "std()" "X"
"LAYING" "24" -0.988140517777778 "f" "BodyAccJerk" "std()" "X"
"LAYING" "25" -0.976423984657534 "f" "BodyAccJerk" "std()" "X"
"LAYING" "26" -0.990410106973684 "f" "BodyAccJerk" "std()" "X"
"LAYING" "27" -0.987477465405405 "f" "BodyAccJerk" "std()" "X"
"LAYING" "28" -0.98220590125 "f" "BodyAccJerk" "std()" "X"
"LAYING" "29" -0.99254347826087 "f" "BodyAccJerk" "std()" "X"
"LAYING" "30" -0.980350748142857 "f" "BodyAccJerk" "std()" "X"
"WALKING" "1" 0.106739857136 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "2" -0.0153329520084746 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "3" -0.00561498755362069 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "4" -0.2099000063 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "5" -0.0545213604089286 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "6" 0.0314450678263158 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "7" -0.0431917460807018 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "8" 0.315883536479167 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "9" -0.228380473480769 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "10" 0.0484867672264151 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "11" -0.170177403123729 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "12" -0.094056408433 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "13" 0.0946741596910526 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "14" -0.353526894237288 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "15" -0.0606839140548148 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "16" -0.433612657843137 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "17" -0.0470379377672131 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "18" -0.320264113035714 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "19" 0.0854010732076923 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "20" 0.255614062961569 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "21" -0.0148415165923077 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "22" 0.213423556139739 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "23" -0.0609753095355932 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "24" -0.294353545672414 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "25" -0.367760098378378 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "26" -0.271952157220339 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "27" -0.0655179027631579 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "28" -0.191757503603704 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "29" -0.155020660771698 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "30" -0.289466095323077 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "1" -0.381777065283019 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "2" -0.243554146666667 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "3" -0.268191523644068 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "4" -0.314525030788462 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "5" -0.105311152804255 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "6" -0.0169811409705882 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "7" -0.53419130254902 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "8" -0.0700821464439024 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "9" -0.590112916530612 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "10" -0.202796129097872 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "11" -0.437276328518518 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "12" -0.335926381307692 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "13" -0.319400410981818 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "14" -0.371572473072222 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "15" -0.330391429583333 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "16" -0.417127012352941 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "17" -0.365114263583333 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "18" -0.585531432931034 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "19" -0.0131695876025 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "20" -0.255008282372549 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "21" -0.261261053404255 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "22" -0.106099613648095 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "23" -0.380894442941176 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "24" -0.535843319152542 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "25" -0.638086010153846 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "26" -0.420055781272727 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "27" -0.450116431176471 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "28" -0.349026567647059 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "29" -0.408648946938776 "f" "BodyAccJerk" "std()" "Y"
"WALKING_UPSTAIRS" "30" -0.610826602 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "1" -0.134580008877551 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "2" 0.0808333491276596 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "3" -0.14772824006198 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "4" -0.177202094317778 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "5" 0.0901720096791489 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "6" 0.341242392604167 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "7" -0.324378560319149 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "8" 0.273943791773684 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "9" -0.355981821428571 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "10" -0.153355802565789 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "11" -0.130443829826087 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "12" 0.0515123126413043 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "13" -0.141775116319149 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "14" 0.138737970022222 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "15" -0.00722860241119048 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "16" -0.281507406948936 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "17" -0.298931144913043 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "18" -0.464546054727273 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "19" 0.349771285415897 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "20" 0.293119526444444 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "21" -0.113161860322222 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "22" -0.0270294444166667 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "23" -0.177697841296296 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "24" -0.163626807636364 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "25" -0.365719830448276 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "26" -0.061537065488 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "27" -0.163243978431818 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "28" -0.00175391954565217 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "29" -0.120381521220833 "f" "BodyAccJerk" "std()" "Y"
"WALKING_DOWNSTAIRS" "30" -0.217432019258065 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "1" -0.982513909574468 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "2" -0.980804228478261 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "3" -0.956461756730769 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "4" -0.949293158 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "5" -0.954464442045455 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "6" -0.946880042 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "7" -0.971814980208333 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "8" -0.983038783478261 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "9" -0.9585229866 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "10" -0.982045591111111 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "11" -0.968421475660377 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "12" -0.966538919607843 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "13" -0.985908120408163 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "14" -0.968943674259259 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "15" -0.979713045932203 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "16" -0.983230774492754 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "17" -0.98991581109375 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "18" -0.985694744385965 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "19" -0.980999857671233 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "20" -0.972776577272727 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "21" -0.980347168823529 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "22" -0.969776055483871 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "23" -0.979564696911765 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "24" -0.981550132794118 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "25" -0.984068025384615 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "26" -0.987754588717949 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "27" -0.986083114 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "28" -0.96399042625 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "29" -0.985493318833333 "f" "BodyAccJerk" "std()" "Y"
"SITTING" "30" -0.981902116451613 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "1" -0.987018226792453 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "2" -0.973520241111111 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "3" -0.943948547213115 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "4" -0.944075308928571 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "5" -0.936202600714286 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "6" -0.950681450350877 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "7" -0.966850290188679 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "8" -0.97858173 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "9" -0.968234579555556 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "10" -0.944847393636364 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "11" -0.981185823617021 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "12" -0.95666634442623 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "13" -0.979412252631579 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "14" -0.967830182166667 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "15" -0.969934103584906 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "16" -0.984236462179487 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "17" -0.988200349487179 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "18" -0.977179032191781 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "19" -0.973588517808219 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "20" -0.94047417890411 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "21" -0.966024075955056 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "22" -0.956169964285714 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "23" -0.977157997794118 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "24" -0.970228184202899 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "25" -0.974029503513513 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "26" -0.977354949459459 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "27" -0.977605582 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "28" -0.936991280253165 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "29" -0.984782782307692 "f" "BodyAccJerk" "std()" "Y"
"STANDING" "30" -0.960442360508475 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "1" -0.9322178704 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "2" -0.984987392916667 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "3" -0.971044012741936 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "4" -0.944366881666667 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "5" -0.96624258 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "6" -0.935717452807018 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "7" -0.975886145 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "8" -0.979170881666667 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "9" -0.966634136 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "10" -0.968120692241379 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "11" -0.973486716315789 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "12" -0.964703656833333 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "13" -0.981394261612903 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "14" -0.969113291372549 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "15" -0.973215319722222 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "16" -0.986215013 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "17" -0.978343915774648 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "18" -0.986210701230769 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "19" -0.975964111566265 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "20" -0.978451446764706 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "21" -0.973164432777778 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "22" -0.9589609575 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "23" -0.989995616944444 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "24" -0.984124532361111 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "25" -0.948414293561644 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "26" -0.988238648552632 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "27" -0.986116008783784 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "28" -0.981117467 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "29" -0.990468082753623 "f" "BodyAccJerk" "std()" "Y"
"LAYING" "30" -0.972434196714286 "f" "BodyAccJerk" "std()" "Y"
"WALKING" "1" -0.534713440421053 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "2" -0.615898188474576 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "3" -0.543529108103448 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "4" -0.772359087333333 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "5" -0.633429995714286 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "6" -0.608624354210526 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "7" -0.190751539207018 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "8" -0.4044825094375 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "9" -0.419104362884615 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "10" -0.558512650188679 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "11" -0.747564612033898 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "12" -0.5314863218 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "13" -0.406173351578947 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "14" -0.528889535084746 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "15" -0.723051140740741 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "16" -0.45663628254902 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "17" -0.543872996229508 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "18" -0.664327149285714 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "19" -0.227829841936346 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "20" -0.427690451960784 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "21" -0.443563412692308 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "22" -0.343195610652174 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "23" -0.00623647528983051 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "24" -0.511115619482759 "f" "BodyAccJerk" "std()" "Z"
"WALKING" "25" -0.690413386081081 "f" "BodyAccJerk" "std()" "Z"
